날짜,확진자수,사망자수,지역,위도,경도
2021-08-30 09:00:00.000,78896,582,서울특별시,37.56667,126.97806
2021-08-30 09:00:00.000,70648,747,경기도,37.26389,127.179108
2021-08-30 09:00:00.000,5137,73,충청북도,36.995972,127.926178
2021-08-30 09:00:00.000,6899,55,충청남도,36.476515,127.082977
2021-08-30 09:00:00.000,3562,60,전라북도,35.95133,126.951141
2021-08-30 09:00:00.000,2586,19,전라남도,34.946739,127.698212
2021-08-30 09:00:00.000,7073,88,경상북도,35.837855,129.173126
2021-08-30 09:00:00.000,9924,31,경상남도,35.498692,128.747406
2021-08-30 09:00:00.000,2593,2,제주특별자치도,35.958,126.712189
2021-08-30 09:00:00.000,5430,59,강원도,37.757687,128.873749
2021-08-31 09:00:00.000,79352,583,서울특별시,37.56667,126.97806
2021-08-31 09:00:00.000,11386,148,부산광역시,35.17944,129.07556
2021-08-31 09:00:00.000,13646,227,대구광역시,35.87222,128.6025
2021-08-31 09:00:00.000,11827,77,인천광역시,37.45639,126.70528
2021-08-31 09:00:00.000,4053,25,광주광역시,35.15972,126.85306
2021-08-31 09:00:00.000,5647,36,대전광역시,36.35111,127.385
2021-08-31 09:00:00.000,4175,41,울산광역시,35.53889,129.31667
2021-08-31 09:00:00.000,993,1,세종특별자치시,36.4875,127.28167
2021-08-31 09:00:00.000,71081,747,경기도,37.26389,127.179108
2021-08-31 09:00:00.000,5152,73,충청북도,36.995972,127.926178
2021-08-31 09:00:00.000,6937,55,충청남도,36.476515,127.082977
2021-08-31 09:00:00.000,3588,60,전라북도,35.95133,126.951141
2021-08-31 09:00:00.000,2600,19,전라남도,34.946739,127.698212
2021-08-31 09:00:00.000,7100,88,경상북도,35.837855,129.173126
2021-08-31 09:00:00.000,9980,31,경상남도,35.498692,128.747406
2021-08-31 09:00:00.000,2602,2,제주특별자치도,35.958,126.712189
2021-08-31 09:00:00.000,5460,59,강원도,37.757687,128.873749
2021-09-01 09:00:00.000,80016,584,서울특별시,37.56667,126.97806
2021-09-01 09:00:00.000,11455,149,부산광역시,35.17944,129.07556
2021-09-01 09:00:00.000,13701,228,대구광역시,35.87222,128.6025
2021-09-01 09:00:00.000,4246,42,울산광역시,35.53889,129.31667
2021-09-01 09:00:00.000,4090,25,광주광역시,35.15972,126.85306
2021-09-01 09:00:00.000,5677,36,대전광역시,36.35111,127.385
2021-09-01 09:00:00.000,100,1,세종특별자치시,36.4875,127.28167
2021-09-01 09:00:00.000,11950,77,인천광역시,37.45639,126.70528
2021-09-01 09:00:00.000,5495,59,강원도,37.757687,128.873749
2021-09-01 09:00:00.000,2612,2,제주특별자치도,35.958,126.712189
2021-09-01 09:00:00.000,10033,31,경상남도,35.498692,128.747406
2021-09-01 09:00:00.000,7144,88,경상북도,35.837855,129.173126
2021-09-01 09:00:00.000,71720,750,경기도,37.26389,127.179108
2021-09-01 09:00:00.000,3614,60,전라북도,35.95133,126.951141
2021-09-01 09:00:00.000,7023,55,충청남도,36.476515,127.082977
2021-09-01 09:00:00.000,5201,73,충청북도,36.995972,127.926178
2021-09-01 09:00:00.000,2617,19,전라남도,34.946739,127.698212
2021-09-02 09:00:00.000,4288,42,울산광역시,35.53889,129.31667
2021-09-02 09:00:00.000,80575,587,서울특별시,37.56667,126.97806
2021-09-02 09:00:00.000,11526,150,부산광역시,35.17944,129.07556
2021-09-02 09:00:00.000,13767,228,대구광역시,35.87222,128.6025
2021-09-02 09:00:00.000,12073,77,인천광역시,37.45639,126.70528
2021-09-02 09:00:00.000,4132,25,광주광역시,35.15972,126.85306
2021-09-02 09:00:00.000,5738,36,대전광역시,36.35111,127.385
2021-09-02 09:00:00.000,1010,1,세종특별자치시,36.4875,127.28167
2021-09-02 09:00:00.000,72417,753,경기도,37.26389,127.179108
2021-09-02 09:00:00.000,5522,60,강원도,37.757687,128.873749
2021-09-02 09:00:00.000,5228,73,충청북도,36.995972,127.926178
2021-09-02 09:00:00.000,7118,55,충청남도,36.476515,127.082977
2021-09-02 09:00:00.000,3632,60,전라북도,35.95133,126.951141
2021-09-02 09:00:00.000,2630,19,전라남도,34.946739,127.698212
2021-09-02 09:00:00.000,7186,89,경상북도,35.837855,129.173126
2021-09-02 09:00:00.000,10087,33,경상남도,35.498692,128.747406
2021-09-02 09:00:00.000,2623,2,제주특별자치도,35.958,126.712189
2021-09-03 09:00:00.000,81117,588,서울특별시,37.56667,126.97806
2021-09-03 09:00:00.000,11584,150,부산광역시,35.17944,129.07556
2021-09-03 09:00:00.000,13819,228,대구광역시,35.87222,128.6025
2021-09-03 09:00:00.000,12191,77,인천광역시,37.45639,126.70528
2021-09-03 09:00:00.000,4175,25,광주광역시,35.15972,126.85306
2021-09-03 09:00:00.000,5784,38,대전광역시,36.35111,127.385
2021-09-03 09:00:00.000,4323,42,울산광역시,35.53889,129.31667
2021-09-03 09:00:00.000,1014,1,세종특별자치시,36.4875,127.28167
2021-09-03 09:00:00.000,72937,754,경기도,37.26389,127.179108
2021-09-03 09:00:00.000,5540,60,강원도,37.757687,128.873749
2021-09-03 09:00:00.000,5258,73,충청북도,36.995972,127.926178
2021-09-03 09:00:00.000,7199,55,충청남도,36.476515,127.082977
2021-09-03 09:00:00.000,3660,60,전라북도,35.95133,126.951141
2021-09-03 09:00:00.000,2645,19,전라남도,34.946739,127.698212
2021-09-03 09:00:00.000,7232,89,경상북도,35.837855,129.173126
2021-09-03 09:00:00.000,10138,34,경상남도,35.498692,128.747406
2021-09-03 09:00:00.000,2633,2,제주특별자치도,35.958,126.712189
2021-09-04 09:00:00.000,81682,590,서울특별시,37.56667,126.97806
2021-09-04 09:00:00.000,11635,151,부산광역시,35.17944,129.07556
2021-09-04 09:00:00.000,13861,229,대구광역시,35.87222,128.6025
2021-09-04 09:00:00.000,12289,78,인천광역시,37.45639,126.70528
2021-09-04 09:00:00.000,4201,25,광주광역시,35.15972,126.85306
2021-09-04 09:00:00.000,5834,39,대전광역시,36.35111,127.385
2021-09-04 09:00:00.000,4370,42,울산광역시,35.53889,129.31667
2021-09-04 09:00:00.000,1022,1,세종특별자치시,36.4875,127.28167
2021-09-04 09:00:00.000,2641,2,제주특별자치도,35.958,126.712189
2021-09-04 09:00:00.000,5585,60,강원도,37.757687,128.873749
2021-09-04 09:00:00.000,5288,73,충청북도,36.995972,127.926178
2021-09-04 09:00:00.000,7298,55,충청남도,36.476515,127.082977
2021-09-04 09:00:00.000,3686,60,전라북도,35.95133,126.951141
2021-09-04 09:00:00.000,2675,19,전라남도,34.946739,127.698212
2021-09-04 09:00:00.000,7272,89,경상북도,35.837855,129.173126
2021-09-04 09:00:00.000,10190,34,경상남도,35.498692,128.747406
2021-09-04 09:00:00.000,73517,755,경기도,37.26389,127.179108
2021-09-05 09:00:00.000,5872,39,대전광역시,36.35111,127.385
2021-09-05 09:00:00.000,4240,25,광주광역시,35.15972,126.85306
2021-09-05 09:00:00.000,12389,79,인천광역시,37.45639,126.70528
2021-09-05 09:00:00.000,4411,42,울산광역시,35.53889,129.31667
2021-09-05 09:00:00.000,11674,151,부산광역시,35.17944,129.07556
2021-09-05 09:00:00.000,82190,592,서울특별시,37.56667,126.97806
2021-09-05 09:00:00.000,13881,229,대구광역시,35.87222,128.6025
2021-09-05 09:00:00.000,1025,1,세종특별자치시,36.4875,127.28167
2021-09-05 09:00:00.000,2648,2,제주특별자치도,35.958,126.712189
2021-09-05 09:00:00.000,5609,60,강원도,37.757687,128.873749
2021-09-05 09:00:00.000,5305,74,충청북도,36.995972,127.926178
2021-09-05 09:00:00.000,7371,55,충청남도,36.476515,127.082977
2021-09-05 09:00:00.000,3700,60,전라북도,35.95133,126.951141
2021-09-05 09:00:00.000,2691,19,전라남도,34.946739,127.698212
2021-09-05 09:00:00.000,7314,89,경상북도,35.837855,129.173126
2021-09-05 09:00:00.000,10242,34,경상남도,35.498692,128.747406
2021-09-05 09:00:00.000,73965,757,경기도,37.26389,127.179108
2021-09-06 09:00:00.000,82654,593,서울특별시,37.56667,126.97806
2021-09-06 09:00:00.000,11726,152,부산광역시,35.17944,129.07556
2021-09-06 09:00:00.000,13924,229,대구광역시,35.87222,128.6025
2021-09-06 09:00:00.000,12472,80,인천광역시,37.45639,126.70528
2021-09-06 09:00:00.000,4268,25,광주광역시,35.15972,126.85306
2021-09-06 09:00:00.000,5902,39,대전광역시,36.35111,127.385
2021-09-06 09:00:00.000,4450,42,울산광역시,35.53889,129.31667
2021-09-06 09:00:00.000,1029,1,세종특별자치시,36.4875,127.28167
2021-09-06 09:00:00.000,2657,2,제주특별자치도,35.958,126.712189
2021-09-06 09:00:00.000,5634,61,강원도,37.757687,128.873749
2021-09-06 09:00:00.000,5329,74,충청북도,36.995972,127.926178
2021-09-06 09:00:00.000,7433,55,충청남도,36.476515,127.082977
2021-09-06 09:00:00.000,3707,60,전라북도,35.95133,126.951141
2021-09-06 09:00:00.000,2695,19,전라남도,34.946739,127.698212
2021-09-06 09:00:00.000,7352,89,경상북도,35.837855,129.173126
2021-09-06 09:00:00.000,10299,34,경상남도,35.498692,128.747406
2021-09-06 09:00:00.000,74365,759,경기도,37.26389,127.179108
2021-09-07 09:00:00.000,5936,39,대전광역시,36.35111,127.385
2021-09-07 09:00:00.000,4302,25,광주광역시,35.15972,126.85306
2021-09-07 09:00:00.000,12559,80,인천광역시,37.45639,126.70528
2021-09-07 09:00:00.000,4497,42,울산광역시,35.53889,129.31667
2021-09-07 09:00:00.000,11761,152,부산광역시,35.17944,129.07556
2021-09-07 09:00:00.000,83136,595,서울특별시,37.56667,126.97806
2021-09-07 09:00:00.000,13962,229,대구광역시,35.87222,128.6025
2021-09-07 09:00:00.000,1034,1,세종특별자치시,36.4875,127.28167
2021-09-07 09:00:00.000,2662,2,제주특별자치도,35.958,126.712189
2021-09-07 09:00:00.000,5656,61,강원도,37.757687,128.873749
2021-09-07 09:00:00.000,5365,74,충청북도,36.995972,127.926178
2021-09-07 09:00:00.000,7518,55,충청남도,36.476515,127.082977
2021-09-07 09:00:00.000,3737,60,전라북도,35.95133,126.951141
2021-09-07 09:00:00.000,2730,19,전라남도,34.946739,127.698212
2021-09-07 09:00:00.000,7397,89,경상북도,35.837855,129.173126
2021-09-07 09:00:00.000,10386,34,경상남도,35.498692,128.747406
2021-09-07 09:00:00.000,74846,760,경기도,37.26389,127.179108
2021-09-08 09:00:00.000,2671,2,제주특별자치도,35.958,126.712189
2021-09-08 09:00:00.000,10456,35,경상남도,35.498692,128.747406
2021-09-08 09:00:00.000,7422,89,경상북도,35.837855,129.173126
2021-09-08 09:00:00.000,2752,19,전라남도,34.946739,127.698212
2021-09-08 09:00:00.000,3769,60,전라북도,35.95133,126.951141
2021-09-08 09:00:00.000,5404,74,충청북도,36.995972,127.926178
2021-09-08 09:00:00.000,7602,55,충청남도,36.476515,127.082977
2021-09-08 09:00:00.000,5689,61,강원도,37.757687,128.873749
2021-09-08 09:00:00.000,5975,39,대전광역시,36.35111,127.385
2021-09-08 09:00:00.000,1042,1,세종특별자치시,36.4875,127.28167
2021-09-08 09:00:00.000,4546,42,울산광역시,35.53889,129.31667
2021-09-08 09:00:00.000,4345,25,광주광역시,35.15972,126.85306
2021-09-08 09:00:00.000,12679,80,인천광역시,37.45639,126.70528
2021-09-08 09:00:00.000,14023,229,대구광역시,35.87222,128.6025
2021-09-08 09:00:00.000,11792,152,부산광역시,35.17944,129.07556
2021-09-08 09:00:00.000,83807,597,서울특별시,37.56667,126.97806
2021-09-08 09:00:00.000,75549,761,경기도,37.26389,127.179108
2021-09-09 09:00:00.000,2694,2,제주특별자치도,35.958,126.712189
2021-09-09 09:00:00.000,10533,36,경상남도,35.498692,128.747406
2021-09-09 09:00:00.000,7455,89,경상북도,35.837855,129.173126
2021-09-09 09:00:00.000,2774,19,전라남도,34.946739,127.698212
2021-09-09 09:00:00.000,3795,60,전라북도,35.95133,126.951141
2021-09-09 09:00:00.000,7754,55,충청남도,36.476515,127.082977
2021-09-09 09:00:00.000,5437,74,충청북도,36.995972,127.926178
2021-09-09 09:00:00.000,5722,61,강원도,37.757687,128.873749
2021-09-09 09:00:00.000,84474,599,서울특별시,37.56667,126.97806
2021-09-09 09:00:00.000,1048,1,세종특별자치시,36.4875,127.28167
2021-09-09 09:00:00.000,4616,42,울산광역시,35.53889,129.31667
2021-09-09 09:00:00.000,6013,40,대전광역시,36.35111,127.385
2021-09-09 09:00:00.000,4367,26,광주광역시,35.15972,126.85306
2021-09-09 09:00:00.000,12787,80,인천광역시,37.45639,126.70528
2021-09-09 09:00:00.000,14073,230,대구광역시,35.87222,128.6025
2021-09-09 09:00:00.000,11827,153,부산광역시,35.17944,129.07556
2021-09-09 09:00:00.000,76192,763,경기도,37.26389,127.179108
2021-09-10 09:00:00.000,7833,55,충청남도,36.476515,127.082977
2021-09-10 09:00:00.000,3820,60,전라북도,35.95133,126.951141
2021-09-10 09:00:00.000,2795,19,전라남도,34.946739,127.698212
2021-09-10 09:00:00.000,5469,74,충청북도,36.995972,127.926178
2021-09-10 09:00:00.000,10578,36,경상남도,35.498692,128.747406
2021-09-10 09:00:00.000,2711,2,제주특별자치도,35.958,126.712189
2021-09-10 09:00:00.000,7483,89,경상북도,35.837855,129.173126
2021-09-10 09:00:00.000,5755,61,강원도,37.757687,128.873749
2021-09-10 09:00:00.000,14117,230,대구광역시,35.87222,128.6025
2021-09-10 09:00:00.000,1053,1,세종특별자치시,36.4875,127.28167
2021-09-10 09:00:00.000,4657,42,울산광역시,35.53889,129.31667
2021-09-10 09:00:00.000,6061,40,대전광역시,36.35111,127.385
2021-09-10 09:00:00.000,4392,26,광주광역시,35.15972,126.85306
2021-09-10 09:00:00.000,12907,80,인천광역시,37.45639,126.70528
2021-09-10 09:00:00.000,85144,603,서울특별시,37.56667,126.97806
2021-09-10 09:00:00.000,11865,153,부산광역시,35.17944,129.07556
2021-09-10 09:00:00.000,76805,764,경기도,37.26389,127.179108
2021-09-11 09:35:39.569,14162,230,대구광역시,35.87222,128.6025
2021-09-11 09:35:39.569,85803,607,서울특별시,37.56667,126.97806
2021-09-11 09:35:39.569,11900,153,부산광역시,35.17944,129.07556
2021-09-11 09:35:39.570,13039,80,인천광역시,37.45639,126.70528
2021-09-11 09:35:39.570,4413,27,광주광역시,35.15972,126.85306
2021-09-11 09:35:39.570,6126,41,대전광역시,36.35111,127.385
2021-09-11 09:35:39.570,4688,43,울산광역시,35.53889,129.31667
2021-09-11 09:35:39.570,1062,1,세종특별자치시,36.4875,127.28167
2021-09-11 09:35:39.570,77377,767,경기도,37.26389,127.179108
2021-09-11 09:35:39.571,2820,19,전라남도,34.946739,127.698212
2021-09-11 09:35:39.571,3837,60,전라북도,35.95133,126.951141
2021-09-11 09:35:39.571,7517,89,경상북도,35.837855,129.173126
2021-09-11 09:35:39.571,5499,74,충청북도,36.995972,127.926178
2021-09-11 09:35:39.571,5789,61,강원도,37.757687,128.873749
2021-09-11 09:35:39.571,7925,55,충청남도,36.476515,127.082977
2021-09-11 09:35:39.572,10616,36,경상남도,35.498692,128.747406
2021-09-11 09:35:39.572,2717,2,제주특별자치도,35.958,126.712189
2021-09-12 09:40:51.750,86461,607,서울특별시,37.56667,126.97806
2021-09-12 09:40:51.750,11943,153,부산광역시,35.17944,129.07556
2021-09-12 09:40:51.750,14224,230,대구광역시,35.87222,128.6025
2021-09-12 09:40:51.751,1066,1,세종특별자치시,36.4875,127.28167
2021-09-12 09:40:51.751,4722,43,울산광역시,35.53889,129.31667
2021-09-12 09:40:51.751,77865,768,경기도,37.26389,127.179108
2021-09-12 09:40:51.751,4440,27,광주광역시,35.15972,126.85306
2021-09-12 09:40:51.751,13187,80,인천광역시,37.45639,126.70528
2021-09-12 09:40:51.751,6171,41,대전광역시,36.35111,127.385
2021-09-12 09:40:51.752,5808,61,강원도,37.757687,128.873749
2021-09-12 09:40:51.752,5544,74,충청북도,36.995972,127.926178
2021-09-12 09:40:51.752,8004,55,충청남도,36.476515,127.082977
2021-09-12 09:40:51.752,3851,60,전라북도,35.95133,126.951141
2021-09-12 09:40:51.752,2831,19,전라남도,34.946739,127.698212
2021-09-12 09:40:51.752,7537,89,경상북도,35.837855,129.173126
2021-09-12 09:40:51.752,10662,36,경상남도,35.498692,128.747406
2021-09-12 09:40:51.753,2721,2,제주특별자치도,35.958,126.712189
2021-09-13 09:38:20.758,87017,607,서울특별시,37.56667,126.97806
2021-09-13 09:38:20.759,4739,43,울산광역시,35.53889,129.31667
2021-09-13 09:38:20.759,6210,41,대전광역시,36.35111,127.385
2021-09-13 09:38:20.759,1070,1,세종특별자치시,36.4875,127.28167
2021-09-13 09:38:20.759,13338,80,인천광역시,37.45639,126.70528
2021-09-13 09:38:20.759,14255,230,대구광역시,35.87222,128.6025
2021-09-13 09:38:20.759,11978,153,부산광역시,35.17944,129.07556
2021-09-13 09:38:20.759,4454,27,광주광역시,35.15972,126.85306
2021-09-13 09:38:20.760,78267,768,경기도,37.26389,127.179108
2021-09-13 09:38:20.760,5822,61,강원도,37.757687,128.873749
2021-09-13 09:38:20.760,5579,74,충청북도,36.995972,127.926178
2021-09-13 09:38:20.760,8062,55,충청남도,36.476515,127.082977
2021-09-13 09:38:20.760,3861,60,전라북도,35.95133,126.951141
2021-09-13 09:38:20.760,2836,20,전라남도,34.946739,127.698212
2021-09-13 09:38:20.761,7562,89,경상북도,35.837855,129.173126
2021-09-13 09:38:20.761,10685,36,경상남도,35.498692,128.747406
2021-09-13 09:38:20.761,2725,2,제주특별자치도,35.958,126.712189
2021-09-14 09:57:59.823,14282,231,대구광역시,35.87222,128.6025
2021-09-14 09:57:59.823,13462,81,인천광역시,37.45639,126.70528
2021-09-14 09:57:59.823,87556,608,서울특별시,37.56667,126.97806
2021-09-14 09:57:59.823,12016,153,부산광역시,35.17944,129.07556
2021-09-14 09:57:59.824,4489,27,광주광역시,35.15972,126.85306
2021-09-14 09:57:59.824,6251,41,대전광역시,36.35111,127.385
2021-09-14 09:57:59.824,4774,43,울산광역시,35.53889,129.31667
2021-09-14 09:57:59.824,1091,1,세종특별자치시,36.4875,127.28167
2021-09-14 09:57:59.824,78730,772,경기도,37.26389,127.179108
2021-09-14 09:57:59.824,5843,61,강원도,37.757687,128.873749
2021-09-14 09:57:59.825,5600,74,충청북도,36.995972,127.926178
2021-09-14 09:57:59.825,8121,55,충청남도,36.476515,127.082977
2021-09-14 09:57:59.825,3878,60,전라북도,35.95133,126.951141
2021-09-14 09:57:59.825,2837,20,전라남도,34.946739,127.698212
2021-09-14 09:57:59.825,7577,89,경상북도,35.837855,129.173126
2021-09-14 09:57:59.825,10707,36,경상남도,35.498692,128.747406
2021-09-14 09:57:59.826,2737,2,제주특별자치도,35.958,126.712189
2021-09-15 10:14:08.778,4527,28,광주광역시,35.15972,126.85306
2021-09-15 10:14:08.778,13626,82,인천광역시,37.45639,126.70528
2021-09-15 10:14:08.778,14309,232,대구광역시,35.87222,128.6025
2021-09-15 10:14:08.778,12059,153,부산광역시,35.17944,129.07556
2021-09-15 10:14:08.778,88364,612,서울특별시,37.56667,126.97806
2021-09-15 10:14:08.779,8206,55,충청남도,36.476515,127.082977
2021-09-15 10:14:08.779,5637,74,충청북도,36.995972,127.926178
2021-09-15 10:14:08.779,5872,62,강원도,37.757687,128.873749
2021-09-15 10:14:08.779,6288,42,대전광역시,36.35111,127.385
2021-09-15 10:14:08.779,1099,1,세종특별자치시,36.4875,127.28167
2021-09-15 10:14:08.779,79420,775,경기도,37.26389,127.179108
2021-09-15 10:14:08.779,4805,44,울산광역시,35.53889,129.31667
2021-09-15 10:14:08.780,2743,2,제주특별자치도,35.958,126.712189
2021-09-15 10:14:08.780,10735,36,경상남도,35.498692,128.747406
2021-09-15 10:14:08.780,3894,60,전라북도,35.95133,126.951141
2021-09-15 10:14:08.780,2842,20,전라남도,34.946739,127.698212
2021-09-15 10:14:08.780,7599,89,경상북도,35.837855,129.173126
2021-09-16 09:54:50.601,89083,614,서울특별시,37.56667,126.97806
2021-09-16 09:54:50.601,12117,153,부산광역시,35.17944,129.07556
2021-09-16 09:54:50.602,14356,232,대구광역시,35.87222,128.6025
2021-09-16 09:54:50.602,13763,82,인천광역시,37.45639,126.70528
2021-09-16 09:54:50.602,4540,29,광주광역시,35.15972,126.85306
2021-09-16 09:54:50.602,6324,42,대전광역시,36.35111,127.385
2021-09-16 09:54:50.602,4836,45,울산광역시,35.53889,129.31667
2021-09-16 09:54:50.602,1106,1,세종특별자치시,36.4875,127.28167
2021-09-16 09:54:50.602,80075,777,경기도,37.26389,127.179108
2021-09-16 09:54:50.603,2850,20,전라남도,34.946739,127.698212
2021-09-16 09:54:50.603,3914,60,전라북도,35.95133,126.951141
2021-09-16 09:54:50.603,5678,74,충청북도,36.995972,127.926178
2021-09-16 09:54:50.603,5908,62,강원도,37.757687,128.873749
2021-09-16 09:54:50.603,8256,55,충청남도,36.476515,127.082977
2021-09-16 09:54:50.604,7632,89,경상북도,35.837855,129.173126
2021-09-16 09:54:50.604,10768,36,경상남도,35.498692,128.747406
2021-09-16 09:54:50.604,2754,2,제주특별자치도,35.958,126.712189
2021-09-17 10:17:17.456,89829,614,서울특별시,37.56667,126.97806
2021-09-17 10:17:17.456,12169,153,부산광역시,35.17944,129.07556
2021-09-17 10:17:17.456,14394,233,대구광역시,35.87222,128.6025
2021-09-17 10:17:17.457,80733,778,경기도,37.26389,127.179108
2021-09-17 10:17:17.457,1118,1,세종특별자치시,36.4875,127.28167
2021-09-17 10:17:17.457,4561,29,광주광역시,35.15972,126.85306
2021-09-17 10:17:17.457,6367,43,대전광역시,36.35111,127.385
2021-09-17 10:17:17.457,13904,82,인천광역시,37.45639,126.70528
2021-09-17 10:17:17.457,4853,45,울산광역시,35.53889,129.31667
2021-09-17 10:17:17.458,5947,62,강원도,37.757687,128.873749
2021-09-17 10:17:17.458,5715,74,충청북도,36.995972,127.926178
2021-09-17 10:17:17.458,8312,55,충청남도,36.476515,127.082977
2021-09-17 10:17:17.458,3950,60,전라북도,35.95133,126.951141
2021-09-17 10:17:17.458,2863,20,전라남도,34.946739,127.698212
2021-09-17 10:17:17.458,7670,89,경상북도,35.837855,129.173126
2021-09-17 10:17:17.459,2763,2,제주특별자치도,35.958,126.712189
2021-09-17 10:17:17.459,10803,36,경상남도,35.498692,128.747406
2021-09-18 09:58:56.232,90532,616,서울특별시,37.56667,126.97806
2021-09-18 09:58:56.233,12221,153,부산광역시,35.17944,129.07556
2021-09-18 09:58:56.233,14465,234,대구광역시,35.87222,128.6025
2021-09-18 09:58:56.233,14051,82,인천광역시,37.45639,126.70528
2021-09-18 09:58:56.233,4588,29,광주광역시,35.15972,126.85306
2021-09-18 09:58:56.233,6411,43,대전광역시,36.35111,127.385
2021-09-18 09:58:56.233,4887,45,울산광역시,35.53889,129.31667
2021-09-18 09:58:56.234,4023,60,전라북도,35.95133,126.951141
2021-09-18 09:58:56.234,8385,55,충청남도,36.476515,127.082977
2021-09-18 09:58:56.234,2870,20,전라남도,34.946739,127.698212
2021-09-18 09:58:56.234,5995,62,강원도,37.757687,128.873749
2021-09-18 09:58:56.234,81405,780,경기도,37.26389,127.179108
2021-09-18 09:58:56.234,5756,74,충청북도,36.995972,127.926178
2021-09-18 09:58:56.234,1130,1,세종특별자치시,36.4875,127.28167
2021-09-18 09:58:56.235,2766,2,제주특별자치도,35.958,126.712189
2021-09-18 09:58:56.235,10846,36,경상남도,35.498692,128.747406
2021-09-18 09:58:56.235,7694,89,경상북도,35.837855,129.173126
2021-09-19 09:36:37.789,14234,82,인천광역시,37.45639,126.70528
2021-09-19 09:36:37.789,91273,617,서울특별시,37.56667,126.97806
2021-09-19 09:36:37.789,12267,153,부산광역시,35.17944,129.07556
2021-09-19 09:36:37.789,14512,236,대구광역시,35.87222,128.6025
2021-09-19 09:36:37.79,4610,29,광주광역시,35.15972,126.85306
2021-09-19 09:36:37.79,6459,44,대전광역시,36.35111,127.385
2021-09-19 09:36:37.79,4917,46,울산광역시,35.53889,129.31667
2021-09-19 09:36:37.79,1138,1,세종특별자치시,36.4875,127.28167
2021-09-19 09:36:37.79,81952,784,경기도,37.26389,127.179108
2021-09-19 09:36:37.79,6041,62,강원도,37.757687,128.873749
2021-09-19 09:36:37.791,10868,36,경상남도,35.498692,128.747406
2021-09-19 09:36:37.791,7735,89,경상북도,35.837855,129.173126
2021-09-19 09:36:37.791,2882,20,전라남도,34.946739,127.698212
2021-09-19 09:36:37.791,5791,74,충청북도,36.995972,127.926178
2021-09-19 09:36:37.791,4043,60,전라북도,35.95133,126.951141
2021-09-19 09:36:37.791,8432,56,충청남도,36.476515,127.082977
2021-09-19 09:36:37.792,2772,2,제주특별자치도,35.958,126.712189
2021-09-20 09:44:41.415,91856,618,서울특별시,37.56667,126.97806
2021-09-20 09:44:41.415,12314,153,부산광역시,35.17944,129.07556
2021-09-20 09:44:41.415,14547,237,대구광역시,35.87222,128.6025
2021-09-20 09:44:41.415,14330,83,인천광역시,37.45639,126.70528
2021-09-20 09:44:41.416,82459,784,경기도,37.26389,127.179108
2021-09-20 09:44:41.416,6069,62,강원도,37.757687,128.873749
2021-09-20 09:44:41.416,1147,1,세종특별자치시,36.4875,127.28167
2021-09-20 09:44:41.416,6508,44,대전광역시,36.35111,127.385
2021-09-20 09:44:41.416,4932,46,울산광역시,35.53889,129.31667
2021-09-20 09:44:41.416,4645,29,광주광역시,35.15972,126.85306
2021-09-20 09:44:41.417,8466,56,충청남도,36.476515,127.082977
2021-09-20 09:44:41.417,4082,60,전라북도,35.95133,126.951141
2021-09-20 09:44:41.417,2888,20,전라남도,34.946739,127.698212
2021-09-20 09:44:41.417,7772,90,경상북도,35.837855,129.173126
2021-09-20 09:44:41.417,10900,36,경상남도,35.498692,128.747406
2021-09-20 09:44:41.417,5827,74,충청북도,36.995972,127.926178
2021-09-20 09:44:41.418,2782,2,제주특별자치도,35.958,126.712189
2021-09-21 09:43:41.332,92532,620,서울특별시,37.56667,126.97806
2021-09-21 09:43:41.333,4948,46,울산광역시,35.53889,129.31667
2021-09-21 09:43:41.333,6552,44,대전광역시,36.35111,127.385
2021-09-21 09:43:41.333,4685,29,광주광역시,35.15972,126.85306
2021-09-21 09:43:41.333,12359,153,부산광역시,35.17944,129.07556
2021-09-21 09:43:41.333,14463,83,인천광역시,37.45639,126.70528
2021-09-21 09:43:41.333,14593,238,대구광역시,35.87222,128.6025
2021-09-21 09:43:41.334,2895,20,전라남도,34.946739,127.698212
2021-09-21 09:43:41.334,1151,1,세종특별자치시,36.4875,127.28167
2021-09-21 09:43:41.334,82961,785,경기도,37.26389,127.179108
2021-09-21 09:43:41.334,6108,62,강원도,37.757687,128.873749
2021-09-21 09:43:41.334,5854,74,충청북도,36.995972,127.926178
2021-09-21 09:43:41.334,8511,56,충청남도,36.476515,127.082977
2021-09-21 09:43:41.334,4112,60,전라북도,35.95133,126.951141
2021-09-21 09:43:41.335,2789,2,제주특별자치도,35.958,126.712189
2021-09-21 09:43:41.335,7799,90,경상북도,35.837855,129.173126
2021-09-21 09:43:41.335,10926,36,경상남도,35.498692,128.747406
2021-09-22 09:36:17.288,93176,621,서울특별시,37.56667,126.97806
2021-09-22 09:36:17.289,1155,1,세종특별자치시,36.4875,127.28167
2021-09-22 09:36:17.289,4968,46,울산광역시,35.53889,129.31667
2021-09-22 09:36:17.289,6568,44,대전광역시,36.35111,127.385
2021-09-22 09:36:17.289,12397,155,부산광역시,35.17944,129.07556
2021-09-22 09:36:17.289,14611,84,인천광역시,37.45639,126.70528
2021-09-22 09:36:17.289,14634,239,대구광역시,35.87222,128.6025
2021-09-22 09:36:17.289,4725,29,광주광역시,35.15972,126.85306
2021-09-22 09:36:17.29,83490,786,경기도,37.26389,127.179108
